"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"Kruskal_test"	"Dunn_AD.AP"	"Dunn_AD.CON"	"Dunn_AP.CON"	"AD_mean"	"AD_SD"	"AP_mean"	"AP_SD"	"CON_mean"	"CON_SD"	"total"	"AD1"	"AD4"	"AD5"	"AD6"	"AD7"	"AD8"	"AP2"	"AP3"	"AP4"	"AP5"	"AP6"	"AP7"	"CON1"	"CON3"	"CON4"	"CON5"	"CON6"	"CON8"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelatoclostridiaceae"	" g__Erysipelatoclostridiaceae"	NA	"0.36787944117144"	"0.66201408575954"	"0.66201408575954"	"1"	"2.27998176014592e-05"	"5.58479193521016e-05"	"0"	"0"	"0"	"0"	"7.5999392004864e-06"	"0"	"0.000136798905608755"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelotrichaceae"	" g__Erysipelotrichaceae"	NA	"0.120314388400899"	"0.224117799936391"	"0.224117799936391"	"1"	"0.000254022275218966"	"0.000476040424129294"	"0"	"0"	"0"	"0"	"8.46740917396553e-05"	"0.000338543136037917"	"0.00118559051527588"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelotrichaceae"	" g__Faecalibaculum"	NA	"0.167555493523879"	"0.704241412660943"	"1"	"0.185620448319999"	"0.00408164733928571"	"0.00477280422882452"	"0.000946180742960975"	"0.00160435338274854"	"0.0189976920561858"	"0.0324072731819754"	"0.00800850671281083"	"0"	"0"	"0.00166065667109508"	"0.0125906142693628"	"0.00483520820998619"	"0.00540340488527017"	"0"	"0"	"0"	"0"	"0.00386971944534021"	"0.00180736501242563"	"0.00526510938079347"	"0"	"0.0173712424509737"	"0.0838505215898587"	"0.0074992789154889"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelotrichaceae"	" g__uncultured"	NA	"0.363705813441411"	"0.471263772544085"	"1"	"1"	"0.000377975864854612"	"0.000592907334851231"	"0"	"0"	"0.000260116260659112"	"0.00063715211241561"	"0.000212697375171241"	"0"	"0"	"0.00128107800341621"	"0"	"0.000986777185711466"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00156069756395467"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Staphylococcales"	" f__Staphylococcaceae"	" g__Jeotgalicoccus"	NA	"0.0345016487490504"	"0.0738726027713595"	"1"	"0.0738726027713595"	"0"	"0"	"0.000261589424785955"	"0.000372891755426808"	"0"	"0"	"8.71964749286518e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000439588043205225"	"0.000935234977788169"	"0.000194713527722339"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Staphylococcales"	" f__Staphylococcaceae"	" g__Staphylococcus"	NA	"0.11257741034039"	"1"	"0.301522044566112"	"0.199240575235782"	"0.000215253291245453"	"0.000303121585472172"	"0.000800682417280168"	"0.000993818038487273"	"0"	"0"	"0.000338645236175207"	"0"	"9.11992704058368e-05"	"0"	"0.000534147272033575"	"0"	"0.000666173205033309"	"0.00194674704848028"	"0.00210427870002338"	"0"	"0"	"0"	"0.000753068755177348"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptococcales"	" f__Peptococcaceae"	" g__uncultured"	NA	"0.939479407886564"	"1"	"1"	"1"	"0.000349840791267155"	"0.000444246541204648"	"0.000338129151250566"	"0.000361828676564911"	"0.000589121707934018"	"0.000818764599764237"	"0.000425697216817247"	"0.000338543136037917"	"0.00104879160966712"	"0.000711710001897893"	"0"	"0"	"0"	"0.000251193167545843"	"0.000409165302782324"	"0.000389427055444677"	"0"	"0"	"0.000978989381730552"	"0.00103819058212829"	"0"	"0.00203569247472349"	"0"	"0"	"0.000460847190752333"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptococcales"	" f__Peptococcaceae"	" g__Peptococcus"	NA	"0.36787944117144"	"1"	"0.66201408575954"	"0.66201408575954"	"0"	"0"	"0"	"0"	"6.17970584600173e-05"	"0.000151371260831985"	"2.05990194866724e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000370782350760104"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__UCG-010"	" g__UCG-010"	NA	"0.22406896672092"	"0.25253983651139"	"1"	"1"	"0.000217918773215619"	"0.000434186696385468"	"0.000594770398113723"	"0.000406207608646228"	"0.000322626360984472"	"0.000298062071892907"	"0.000378438510771271"	"0"	"0"	"0"	"0"	"0.00108545490428261"	"0.000222057735011103"	"0"	"0.000935234977788169"	"0.000778854110889354"	"0.00053150652571901"	"0.000268730517037515"	"0.00105429625724829"	"0.000667408231368187"	"0"	"0.000339282079120581"	"0.000660240327479202"	"0"	"0.000268827527938861"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Christensenellales"	" f__Christensenellaceae"	" g__Christensenellaceae"	NA	"0.36787944117144"	"1"	"0.66201408575954"	"0.66201408575954"	"0"	"0"	"0"	"0"	"2.98846452692607e-05"	"7.32021320537678e-05"	"9.96154842308688e-06"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000179307871615564"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_vadinBB60_group"	" f__Clostridia_vadinBB60_group"	" g__Clostridia_vadinBB60_group"	NA	"0.0652951594921631"	"0.270875866895658"	"1"	"0.0752209792091462"	"0.000996421096091974"	"0.000930865532756713"	"0.00238242505322541"	"0.00161199466204168"	"0.000656074741112543"	"0.000808469789536737"	"0.00134497363014331"	"0"	"0.00205198358413133"	"0.000521920668058455"	"0"	"0.00177619893428064"	"0.00162842339008142"	"0.00106757096206983"	"0.00292260930558803"	"0.0025312758603904"	"0.00248036378668871"	"0.000322476620445018"	"0.0049702537841705"	"0.00148312940304042"	"0.00179307871615564"	"0"	"0.000660240327479202"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Monoglobales"	" f__Monoglobaceae"	" g__Monoglobus"	NA	"0.136787833757202"	"0.778073905879536"	"0.140208524339502"	"1"	"6.16827041697508e-05"	"0.000151091151170934"	"0.000223000920972759"	"0.000292407741295865"	"0.000635086337749672"	"0.000729052763257405"	"0.000306589987630727"	"0"	"0"	"0"	"0"	"0"	"0.000370096225018505"	"0"	"0"	"0"	"0.000649619086989901"	"0.000161238310222509"	"0.000527148128624143"	"0.000519095291064145"	"0.0019723865877712"	"0.000814276989889394"	"0"	"0.000504759157773291"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Incertae_Sedis"	NA	"0.908882765442635"	"1"	"1"	"1"	"0.00170046789406153"	"0.00218075271116256"	"0.0053022050127764"	"0.00883054986940545"	"0.00137704238210573"	"0.00177226760860694"	"0.00279323842964789"	"0.00569880945663827"	"0.00264477884176927"	"0.00118618333649649"	"0.000228920259442961"	"0"	"0.000444115470022206"	"0.00923134890730972"	"0.0217442132335749"	"0.000730175728958769"	"0"	"0.000107492206815006"	"0"	"0.00400444938820912"	"0"	"0.00318925154373346"	"0.000924336458470883"	"0.00014421690222094"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Ruminococcaceae"	NA	"0.36787944117144"	"0.66201408575954"	"1"	"0.66201408575954"	"0"	"0"	"5.67914455856821e-05"	"0.000139110063439957"	"0"	"0"	"1.8930481861894e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000340748673514092"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__[Eubacterium]_siraeum_group"	NA	"0.120314388400899"	"1"	"0.224117799936391"	"0.224117799936391"	"0"	"0"	"0"	"0"	"0.000128920694391141"	"0.00023896486984229"	"4.2973564797047e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000179307871615564"	"0"	"0.000594216294731282"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__uncultured"	NA	"0.463030507926598"	"1"	"0.471604569623966"	"0.359123506946996"	"0.000399151030550083"	"0.000523122971829852"	"0.000393029582455215"	"0.000679704345554374"	"0.000720780515219388"	"0.000808394087845359"	"0.000504320376074895"	"0.00129774868814535"	"0.000410396716826265"	"0"	"0.000686760778328882"	"0"	"0"	"0"	"0.000701426233341127"	"0"	"0"	"0"	"0.00165675126139016"	"0.00185391175380052"	"8.9653935807782e-05"	"0.00162855397977879"	"0.000330120163739601"	"0"	"0.000422443258189639"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Anaerotruncus"	NA	"0.0235456677392217"	"0.102809102910502"	"0.0311725540893542"	"1"	"0.00156066465159193"	"0.00121973541843023"	"0.000396702560171253"	"0.000594659844428113"	"0.000204859953490805"	"0.000361991420717547"	"0.000720742388417997"	"0.00349827907239181"	"0.00168718650250798"	"0.00237236667299298"	"0.000991987790919496"	"0.00029603315571344"	"0.000518134715025907"	"0"	"0"	"0.00150902983984812"	"0"	"0.000268730517037515"	"0.000602455004141878"	"0.000889877641824249"	"0"	"0.000339282079120581"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Negativibacillus"	NA	"0.791235382510855"	"1"	"1"	"1"	"0.00057801819366182"	"0.00124571205224704"	"9.94181508746945e-05"	"0.000154029414545501"	"6.17970584600173e-05"	"0.000151371260831985"	"0.000246411134332177"	"0.00310331208034757"	"0.000364797081623347"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000295281403177228"	"0"	"0.000301227502070939"	"0.000370782350760104"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__UBA1819"	NA	"0.120314388400899"	"1"	"0.224117799936391"	"0.224117799936391"	"0"	"0"	"0"	"0"	"0.000142012885976137"	"0.000220329911596622"	"4.73376286587123e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000444938820912125"	"0"	"0.000407138494944697"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__[Eubacterium]_coprostanoligenes_group"	" g__[Eubacterium]_coprostanoligenes_group"	NA	"0.656721859371002"	"1"	"1"	"1"	"0.000521910708348024"	"0.000620930312926869"	"0.000415589141956727"	"0.00048122559407674"	"0.000196606006020687"	"0.000227783162854697"	"0.000378035285441813"	"0"	"0"	"0"	"0.000763067531476536"	"0.0014801657785672"	"0.000888230940044412"	"0.000565184626978146"	"0.00105213935001169"	"0.000876210874750523"	"0"	"0"	"0"	"0"	"0.000493096646942801"	"0"	"0.000264096130991681"	"0"	"0.000422443258189639"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Ruminococcus"	NA	"0.050923700354383"	"0.0827618400887702"	"0.133187487311685"	"1"	"0.000279586869284915"	"0.000684845168530262"	"0.00408174006801455"	"0.00610654681201415"	"0.00104766913040302"	"0.000607191043643398"	"0.00180299868923416"	"0"	"0"	"0"	"0"	"0.00167752121570949"	"0"	"0.000376789751318764"	"0"	"0.00111960278440345"	"0.00572845922163822"	"0.00145114479200258"	"0.0158144438587243"	"0.000815721171672228"	"0.000358615743231128"	"0.000610707742417046"	"0.00184867291694177"	"0.00173060282665128"	"0.000921694381504666"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridiales"	" f__Clostridiaceae"	" g__Candidatus_Arthromitus"	NA	"0.0166092394804961"	"0.0204859799866718"	"1"	"0.0913771119194421"	"0.00334298462758148"	"0.00373854626022492"	"0.0135097638962378"	"0.00686679563446196"	"0.00504492280841902"	"0.00463823553168648"	"0.00729922377741277"	"0"	"0"	"0.00284684000759157"	"0.0021365890881343"	"0.00522991908427077"	"0.00984455958549223"	"0.0202210499874403"	"0.0208674304418985"	"0.00637686803290659"	"0.0168900962617374"	"0.00510587982371278"	"0.0115972588297312"	"0.00237300704486466"	"0.0140308409539179"	"0.000949989821537626"	"0.00468770632510234"	"0.0033890972021921"	"0.0048388955028995"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	" g__Clostridia_UCG-014"	NA	"0.00610388880992643"	"0.012416112100774"	"0.0240772362930859"	"1"	"0.00290048060202563"	"0.00292188894644645"	"0.0128850507708789"	"0.00559415498411296"	"0.0112258945698038"	"0.00591076713501183"	"0.00900380864756942"	"0.00648874344072674"	"0"	"0.000996394002657051"	"0"	"0.00562462995855536"	"0.00429311621021466"	"0.0129364481286109"	"0.00566986205284078"	"0.0189358905709974"	"0.0164176460166539"	"0.00655702461571536"	"0.0167934332404549"	"0.0158694846125324"	"0.00587233279540972"	"0.00739634932482866"	"0.0209296183810907"	"0.00757138736659937"	"0.00971619493836169"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__[Eubacterium]_oxidoreducens_group"	NA	"0.36787944117144"	"0.66201408575954"	"0.66201408575954"	"1"	"4.70198800052662e-05"	"0.000115174713779795"	"0"	"0"	"0"	"0"	"1.56732933350887e-05"	"0.000282119280031597"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnospiraceae_NK4A136_group"	NA	"0.89483931681437"	"1"	"1"	"1"	"0.0524900126917878"	"0.0385850017012101"	"0.0405166826741172"	"0.030619433998187"	"0.058617519199825"	"0.0613869748391346"	"0.0505414048552433"	"0.115386785532923"	"0.0740538075695394"	"0.00275194534067185"	"0.0503624570774514"	"0.0387803433984606"	"0.0336047372316802"	"0.0167043456417985"	"0.0308043020808978"	"0.0948741663827094"	"0.0377369633260497"	"0.0102655057508331"	"0.0527148128624143"	"0.169002595476455"	"0.00493096646942801"	"0.0816991246522359"	"0.0440380298428628"	"0.00475915777329103"	"0.0472752409846768"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__GCA-900066575"	NA	"0.53562074109292"	"1"	"1"	"0.820638435280054"	"0.000988031118489866"	"0.00154795287818406"	"0.000185098589353908"	"0.000453397096026034"	"0.000833466221204924"	"0.00149064588696244"	"0.0006688653096829"	"0.00332900750437285"	"0.00259917920656635"	"0"	"0"	"0"	"0"	"0"	"0.00111059153612345"	"0"	"0"	"0"	"0"	"0.00378197997775306"	"0"	"0.000949989821537626"	"0"	"0"	"0.000268827527938861"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__[Eubacterium]_ventriosum_group"	NA	"0.364212689142605"	"1"	"0.47665651105948"	"1"	"0.00388323196058107"	"0.00274443401676215"	"0.00273820530005715"	"0.00289435031551119"	"0.00193868730385896"	"0.00165105886502079"	"0.0028533748548324"	"0.00660159115273938"	"0.00410396716826265"	"0.000284684000759157"	"0.000763067531476536"	"0.00621669626998224"	"0.00532938564026647"	"0.00087917608641045"	"0.00280570493336451"	"0.00408898408216911"	"0.00779542904387882"	"0.000859937654520047"	"0"	"0.00163144234334446"	"0.00363098440021517"	"0"	"0"	"0.00302855494663975"	"0.00334114213295441"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__[Eubacterium]_xylanophilum_group"	NA	"0.256015518389494"	"0.29676574830167"	"1"	"1"	"0.0106912268546261"	"0.0113224842034609"	"0.0018149660708239"	"0.00113198128128751"	"0.00418081696795918"	"0.0052762229517205"	"0.00556233663113638"	"0.0307510015234441"	"0.0145918832649339"	"0.00109128866957677"	"0.0122853872567722"	"0.00187487665285179"	"0.00355292376017765"	"0"	"0.00169511339724106"	"0.0018984568952928"	"0.00354337683812673"	"0.00209609803289262"	"0.00165675126139016"	"0.0146088246199481"	"0.00152411690873229"	"0.00400352853362285"	"0.00264096130991681"	"0.00230747043553504"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnospiraceae_UCG-006"	NA	"0.10387172649957"	"0.124556026944125"	"0.36406034852059"	"1"	"0.00700842588780029"	"0.00712138706455707"	"0.00122114995615345"	"0.00156193998292493"	"0.00141786731370404"	"0.00136911024496831"	"0.00321581438588593"	"0.0200304688822434"	"0.00825353397172823"	"0.00550389068134371"	"0.000763067531476536"	"0.00690744029998026"	"0.000592153960029608"	"0"	"0.00134440028057049"	"0.00214184880494572"	"0"	"0"	"0.00384065065140447"	"0.00385613644790508"	"0.000493096646942801"	"0.00156069756395467"	"0.000792288392975043"	"0"	"0.00180498483044664"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnoclostridium"	NA	"0.444154892278111"	"0.809630525775903"	"0.809630525775903"	"1"	"0.00433548714735753"	"0.00531500835577814"	"0.00120534087550677"	"0.00154800011485716"	"0.00125670052333787"	"0.0017191187111542"	"0.00226584284873406"	"0.00468318004852452"	"0.0137710898312813"	"0"	"0.0011446012972148"	"0.00641405170712453"	"0"	"0"	"0.00122749590834697"	"0.00223920556880689"	"0"	"0"	"0.00376534377588674"	"0.00237300704486466"	"0"	"0.0042070977810952"	"0"	"0"	"0.00096009831406736"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Roseburia"	NA	"0.724371969316886"	"1"	"1"	"1"	"0.000753873674599361"	"0.00120757404882933"	"0.00247133498886521"	"0.00394842449491225"	"0.00287951834126534"	"0.00609498711978835"	"0.00203490900157664"	"0"	"0"	"0"	"0.00274704311331553"	"0.00177619893428064"	"0"	"0.00276312484300427"	"0"	"0.0018984568952928"	"0"	"0"	"0.0101664281948942"	"0.0152762328513163"	"0"	"0.000746420574065278"	"0.00125445662221048"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnospiraceae_UCG-001"	NA	"0.283427563611112"	"1"	"1"	"0.341362198808958"	"6.58278320073727e-05"	"0.000161244599291714"	"0"	"0"	"0.000687686321569785"	"0.00123169805080952"	"0.000251171384525719"	"0.000394966992044236"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00304041527623285"	"0"	"0.00108570265318586"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Marvinbryantia"	NA	"0.561458193413865"	"1"	"1"	"0.947966956843304"	"0.00100662390219931"	"0.00113757585277338"	"0.00204954954989405"	"0.00233159690286174"	"0.000773921189702588"	"0.000696486279886201"	"0.00127669821393198"	"0"	"0.00246238030095759"	"0"	"0"	"0.00157884349713835"	"0.00199851961509993"	"0"	"0.00280570493336451"	"0.000681497347028185"	"0.00602374062481545"	"0"	"0.00278635439415619"	"0.000667408231368187"	"0"	"0.000949989821537626"	"0"	"0.00129795211998846"	"0.00172817696532125"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__A2"	NA	"0.08281937758202"	"0.172287476988102"	"0.148437964573615"	"1"	"0.0025051233595224"	"0.00299357626906849"	"0.000224066713428416"	"0.000548849116242042"	"0.000140814419396546"	"0.000344923475947809"	"0.000956668164115788"	"0.00468318004852452"	"0.00738714090287278"	"0"	"0"	"0.00236826524570752"	"0.000592153960029608"	"0"	"0.00134440028057049"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000844886516379277"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__uncultured"	NA	"0.986240607095105"	"1"	"1"	"1"	"9.40397600105325e-05"	"0.000230349427559591"	"0.000129809018481559"	"0.000317965859291331"	"3.84039325626944e-05"	"9.40700388948569e-05"	"8.74175703515953e-05"	"0.000564238560063195"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000778854110889354"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000230423595376167"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Blautia"	NA	"0.022289201219794"	"0.823428161394691"	"0.189600125110335"	"1"	"0.00463480948949436"	"0.0059533731375936"	"0.00109575815250223"	"0.00101197470982821"	"0.000331605596480506"	"0.000769179672456707"	"0.0020207244128257"	"0.00287761665632229"	"0.0165070679434565"	"0.00294173467451129"	"0.00183136207554369"	"0.00365107558713243"	"0"	"0.000502386335091685"	"0.000584521861117606"	"0.00228788395073748"	"0.000177168841906337"	"0.00053746103407503"	"0.00248512689208525"	"0"	"8.9653935807782e-05"	"0.00189997964307525"	"0"	"0"	"0"
